title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
"Acceptance Engineer, Junior",ТОО Хуавей Текнолоджиз Казахстан,"Алматы, проспект Достык, 210Б",Не указано,"Huawei Technologies is a leading ICT organization committed to delivering innovative solutions and top-notch service. We are currently seeking an enthusiastic and motivated individual to join our team as an Acceptance Engineer. This is an excellent opportunity for someone looking to start a career in project management and control, with ample opportunities for growth and development.

Key Responsibilities:

Assist in conducting inspections and tests to verify that completed projects meet specified standards and requirements.
Support the documentation and reporting of acceptance criteria, including any deviations or non-conformances.
Work closely with project teams to ensure that all deliverables are completed according to specifications and contractual obligations.
Participate in site visits and inspections to assess project quality and readiness for acceptance.
Prepare and maintain detailed records of acceptance activities, including test results, reports, and certifications.
Collaborate with contractors, suppliers, and other stakeholders to resolve any issues identified during the acceptance process.
Learn and utilize testing equipment and software to support acceptance activities.

Be responsible for site acceptance with customer.

Prepare acceptance documents as per customer template, track the signing of acceptance documents, and archive the documents.

Qualifications:

Bachelor’s degree in Engineering, Quality Assurance, or a related field.
Strong analytical and problem-solving skills.
Excellent attention to detail and organizational abilities.
Effective communication skills, both written and verbal.
Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint).
Willingness to learn and adapt to new challenges.

Preferred Qualifications (but not required):

Basic understanding of quality assurance processes and standards.
Familiarity with inspection and testing procedures.
Experience with quality management software or tools.

What We Offer:

Extensive training and mentorship program.
Competitive salary and benefits package.
Opportunities for professional growth and career advancement.
A supportive and collaborative work environment.",не требуется,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,18 апреля 2025,https://hh.kz/vacancy/119698962,Английский — B2 — Средне-продвинутый
Аналитик базы данных,ТОО Guidejet TI,Не указано,"до 250 000 ₸ за месяц, на руки","Обязанности:

- Сбор, анализ и формализация бизнес-требований от заказчиков и заинтересованных сторон;
- Проведение интервью, анкетирований с бизнес-пользователями;
- Построение моделей бизнес-процессов (BPMN, UML, др.);
- Подготовка документации: бизнес-требования (BRD), пользовательские истории, Use Cases, функциональные спецификации.
- Разработка технических требований и спецификаций для команды разработки;
- Участие в проектировании архитектуры решений совместно с архитекторами;
- Анализ текущей ИТ-инфраструктуры и поиск путей оптимизации.
- Контроль сроков и качества выполнения задач в рамках проектной деятельности;
- Ведение трекинга задач (Jira, YouTrack, др.);
- Взаимодействие с разработкой, тестированием, заказчиками на всех этапах проекта;
- Сопровождение внедрения решений и первичная поддержка пользователей.

Требования:

- Опыт работы в роли бизнес-аналитика и/или системного аналитика от 2 лет;
- Понимание жизненного цикла разработки ПО и опыт участия в проектах по Waterfall и Agile;
- Знание нотаций BPMN/UML, опыт моделирования процессов;
- Навыки написания технической и аналитической документации;
- Понимание принципов построения ИТ-систем и интеграций (REST/SOAP, базы данных, очереди сообщений и пр.);
- Навыки работы с Jira, Confluence, Visio, draw.io или аналогами;
- Коммуникабельность, внимательность к деталям, аналитический склад ума;
- Будет плюсом: базовые знания SQL, опыт в сопровождении релизов или управлении проектами.

Условие​​​​​​я:​​​​​​​
Официальное трудоустройство по ТД РК
График работы 5/2, 08:30 до 17:30 (сб., вс. выходной)
Комфортный офис
Участие в корпоративной культуре компании
Возможность карьерного роста",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,22 апреля 2025,https://hh.kz/vacancy/119820331,"Аналитическое мышление,Бизнес-анализ"
Head of Electronic Systems,"Международный Аэропорт Алматы, АО",Не указано,Не указано,"Since 2021, Almaty International Airport has become a part of the Turkish holding company TAV Airports.

TAV Airports provides comprehensive services in all areas of airport operations and is present in 15 airports. TAV Airports Holding, part of the ADP Group (France), is part of the leading global airport management platform.

Our vision is to be an innovative and leading airport operation company in our target regions: Europe, Russia & CIS, Middle East, Africa and India.

Our mission is to create maximum value for all airport stakeholders through our customer-centric management approach.

Responsibilities:

Provide electronic engineering support, including design, optimization, start-up, and troubleshooting of Fire Alarm, Public Announcement, SACS, CCTV systems, and other related systems.
Work closely with the Operations and Maintenance teams to identify the need for repairs and support planning of electronic equipment repairs.
Identify opportunities to enhance the reliability and performance of electronic systems.
Develop and provide support for operating and maintenance procedures for electronic systems.
Participate in incident investigations for operating assets to determine causes and corrective actions.
Provide technical oversight during construction activities, ensuring electronic systems are installed according to design specifications.
Supervise and guide a team of electronic system technicians, ensuring technical proficiency and high service quality.
Facilitate goal-setting and perform annual performance reviews for technicians to foster their professional development.
Oversee small to medium renovation projects, ensuring they are completed on time, within scope, and on budget.
Ensure all construction activities comply with relevant safety codes and regulations.
Manage subcontractors to ensure budget control and quality standards are maintained.

Requirements:

Bachelor’s degree in Electronic Engineering or a related field.
7 – 10 years of experience in electrical engineering, with a strong background in electronics systems.
Proficiency in AutoCAD, SAP, and MS Office.
Knowledge of building processes, construction principles, and relevant building codes.
Familiarity with industry regulations and safety standards.
Strong verbal and written communication skills in Kazakh, English and Russian.
Excellent troubleshooting, problem-solving, and analytical skills.

Conditions

employment in accordance with the Labor Code of the Republic of Kazakhstan
office location - Almaty International Airport (2, Mailin street)
annual paid leave of 24 calendar days up to 28 days based on years of service
working schedule 5/2
shuttle buses with 13 routes
e-Learning Academy, LinkedIn learning
annual bonus based on your performance
medical insurance",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,19 апреля 2025,https://hh.kz/vacancy/118578355,Не указано
Бизнес-аналитик (с навыками системного аналитика),ТОО Shalkar Innovations,"Астана, проспект Кабанбай Батыра, 17","от 400 000 ₸ за месяц, на руки","Обязанности:

• Анализ требований и бизнес-процессов (User Story и Use Case) и их формирование в функциональные требования;
• Согласование требований с заказчиком и командой разработки;
• Декомпозиция бизнес-процессов, пользовательских/функциональных требований;
• Консультирование участников команды на всех этапах разработки;
• Написание сопровождающей документации: инструкции для пользователей, команды поддержки и т.д;
• Демонстрация результатов работы команды;
• Тестирование Rest API с использованием инструментов, таких как Postman;
• Функциональное тестирование на основании требований, участие в процессе тестирования для выявления дефектов.

Требования:

• Опыт работы на позиции бизнес/системным аналитиком от 3 лет в IT-сфере;
• Опыт работы с различными методологиями разработки (Agile, Scrum);
• Опыт описания требований к разработке в нотациях UML и BPMN, Use Case
• Опыт декомпозиции бизнес-процессов и их оптимизации;
• Опыт работы с инструментами (Postman) для тестирования API приветствуется;
• Умение писать базовые SQL-запросы;
• Хорошие коммуникативные навыки и способность объяснять технические решения непрофессионалам;
• Опыт работы с инструментами для моделирования (Figma, Draw.io, BPMN IO) и документирования (Confluence);
• Аналитический склад ума, внимание к деталям и способность систематизировать информацию.


Большим плюсом будет работа на проектах с разработкой ПО со сложной бизнес-логикой.

Что мы предлагаем:
— Оформление по ТК РК
— Гибкие условия работы, когда главное – результат, а не исполнение
формальных требований
— Демократичная, почти семейная атмосфера в команде
— Удаленный или гибридный график работы",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 10,Формат работы: удалённо или гибрид,10 апреля 2025,https://hh.kz/vacancy/119394768,Казахский — B2 — Средне-продвинутый
Lead DevOps Engineer,ТОО Коркем Телеком,Не указано,Не указано,"С кем вы будете работать?

Sergek Group – это профессионалы из разных сфер: разработка ПО, искусственный интеллект, компьютерное зрение, системная аналитика, проектный и продуктовый менеджмент, монтаж оборудовании, финансы, HR, PR и многое другое. Позиция Lead Devops Engineer входит в компанию Sergek Technology в проект Core.

Как вы сможете повлиять на результаты?

Вы сможете повысить стабильность, безопасность и эффективность инфраструктуры, автоматизируя процессы, внедряя современные инструменты DevOps и обеспечивая надежную поддержку команд разработки.

У нашего идеального кандидата:

Опыт работы с Docker: Уверенное владение Docker и Kubernetes, опыт работы с контейнеризацией приложений, оркестрацией инфраструктуры и автоматизации процессов.
Написание манифестов для запуска приложений в Kubernetes.
Опыт работы с виртуализацией: Знание и опыт работы с виртуализацией VMware, Proxmox, Red Hat.
Знание баз данных: Опыт работы с реляционными базами данных - уверенное знание PostgreSQL
Знание S3 протоколов: Понимание протоколов, используемых для взаимодействия с сервисами хранения данных, такими как Amazon S3 и Minio.
Уверенное пользование Git
Опыт работы с NFS: Знание сетевой файловой системы (NFS) и опыт работы с ней для обеспечения доступа к файлам и ресурсам на удаленных серверах.
Протоколы: Расширенное знание протоколов, HTTP, POP3, IMAP, SMTP, SSH, FTP, DHCP и т.д.
Сеть: Расширенные знания о сетях, адресация, трассировка, порты. (TCP, UDP)
Навыки мониторинга и обнаружения проблем: Уверенное пользование Prometheus, VictoriaMetrics, Grafana для оперативного выявления и решения проблем в инфраструктуре. Опыт использования и настройка централизированного хранения логов — Loki, VictoriaLogs

Чем вы будете заниматься?

Конфигурация и управление инфраструктурой: Ответственность за создание, настройку и управление инфраструктурными ресурсами, включая серверы, сети, хранилища данных и сервисы облачных провайдеров.
Автоматизация процессов: Разработка скриптов и инструментов для автоматизации развертывания, масштабирования и управления приложениями и инфраструктурой.
Управление контейнерами: Работа с контейнерами Docker для упаковки, доставки и запуска приложений, а также оркестрация контейнеров с помощью Docker Swarm и Kubernetes.
Настройка и обслуживание баз данных: Установка, настройка и обслуживание различных баз данных, таких как PostgreSQL и обеспечение их высокой производительности и uptime.
Мониторинг и обнаружение проблем: Настройка систем мониторинга для отслеживания состояния инфраструктуры и приложений, а также реагирование на проблемы и автоматизация процессов восстановления.
Обеспечение безопасности: Разработка и внедрение мер безопасности для защиты инфраструктуры и данных, включая управление доступом, шифрование и мониторинг угроз.
Разработка CI/CD пайплайнов: Создание и поддержка непрерывных интеграции и доставки (CI/CD) пайплайнов для автоматизации процессов разработки, тестирования и развертывания приложений, в том числе в условиях закрытого сетевого контура.
Поддержка и отладка: Реагирование на проблемы и запросы от команды разработки или пользователей (внутренние заказчики), а также участие в отладке и решении проблем, связанных с инфраструктурой.

Что мы предлагаем?

Уникальная возможность работать в инновационной и динамичной команде, создающей решения для умных городов (Smart City).
Перспективы профессионального роста и обучения, а также доступ к курсам и тренингам за счет компании (после испытательного срока).
Дополнительные экстра-дни отдыха помимо стандартных отпускных и больничных — мы заботимся о балансе между работой и личной жизнью.
Материальная помощь по важным личным событиям и на подготовку к отпуску.
Формат работы: первые 1-3 месяца - в офисе, далее гибрид/удаленка.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,6 мая 2025,https://hh.kz/vacancy/120290604,Не указано
Системный аналитик,ТОО Центр стратегических инициатив,"Астана, улица Анет баба, 7А",Не указано,"IT-подразделение крупной и известной консалтинговой фирмы в Казахстане - CSI приглашает к сотрудничеству бизнес-аналитиков. Мы реализуем значимый GovTech проект: моделируем показатели социально-экономического развития регионов и автоматизируем их бизнес-процессы. Став частью нашей команды, Вы сможете принести пользу регионам с населением более двух миллионов казахстанцев.

Что мы предлагаем:

разработка и поддержка Вашего персонального плана развития;
используем гибкие подходы (Agile - Scrum, Kanban) в нужное время и в нужном месте;
достойная оплата (фиксированный оклад, обсуждается индивидуально с каждым кандидатом);
сплоченная и дружелюбная команда;
горизонтальная структура взаимодействия в организации;
официальное трудоустройство по ТК РК;
ДМС.

Обязанности:

сбор и выявление потребности заказчика;
постановка задач для разработчиков;
разработка технической документации (ТЗ/ЧТЗ, РП/РА, ПМИ и т.д.);
проведение обучения по продукту;
оформление презентационных материалов, проведение презентаций;
выполнение поддерживающей роли на проекте.

Требования:

высшее образование (желательно ИТ);
опыт работы на позиции аналитика в Agile команде от 2 лет
опыт работы в команде разработки ИС;
применение методологий (Scrum, Kanban);
понимание процессов разработки и жизненного цикла ПО;
базовые знания SQL;
опыт работы с инструментами: Redmine, Figma, Microsoft (Excel, Project, Word, PowerPoint).",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,25 апреля 2025,https://hh.kz/vacancy/119073999,Не указано
Специалист по автоматизаций бизнес процессов,ТОО Коркем Телеком,Не указано,"до 500 000 ₸ за месяц, на руки","Sergek Group – казахстанская группа IT-компаний.
Наши сотрудники – это разработчики программного обеспечения, компьютерного зрения и искусственного интеллекта, опытные проектные и продуктовые менеджеры, системные аналитики, бизнес аналитики, дата аналитики, финансовые, экономические и кадровые специалисты, юристы, закупщики, сотрудники HR, PR и GR.

Обязанности:

1. Настройка бизнес-процессов в SimBase

Проектирование и конфигурация новых процессов согласно требованиям бизнеса

Оптимизация существующих процессов, настройка маршрутов согласования, логики статусов, условий переходов и уведомлений

2. Разработка и внедрение скриптов

Использование встроенных языков SimBase (например, internal scripting tools, JS-like logic) для автоматизации

Написание скриптов для автозаполнения полей, расчётов, условий отображения блоков и валидации данных

3. Работа с базами данных

Написание SQL-запросов для интеграции с внешними источниками данных

Создание витрин, подключение к внешним БД, работа с представлениями и фильтрацией данных

4. Интеграции с другими системами

Настройка обмена данными между SimBase и другими системами (1С, ERP, CRM и т.д.)

Реализация REST API / Webhook взаимодействия

5. Разработка форм и интерфейсов

Настройка форм заявок, карточек задач, полей, табличных частей, блоков

Улучшение UX с помощью кастомных элементов и визуальной логики

6. Участие в сборе требований и аналитике

Взаимодействие с бизнес-аналитиками и владельцами процессов

Подготовка технических заданий и прототипов процессов

7. Тестирование и поддержка

Проведение функционального тестирования до и после релизов

Диагностика и устранение ошибок, техническая поддержка пользователей

8. Документирование изменений

Ведение документации по процессам, скриптам и структуре настроек

Подготовка инструкций для пользователей

9. Участие в развитии платформы

Мониторинг обновлений SimBase и внедрение новых возможностей

Постоянное улучшение архитектуры решений в системе

Требования:

​​​​​​​

Опыт работы с low-code/no-code платформами (желательно SimBase, но можно ELMA, Creatio, BPM’online, Make, Kissflow и т.д.)

Знание SQL на уверенном уровне: запросы, подзапросы, объединения, представления

Базовые знания одного из языков программирования: JavaScript, Python, C# (или понимание логики алгоритмов и структур данных)

Опыт настройки бизнес-процессов: маршруты, условия, роли, права доступа

Понимание принципов клиент-серверных приложений, REST API

Желательные знания:

Знание BPMN и опыт работы по описанию процессов

Опыт интеграции систем через API/webhooks

Навыки визуального проектирования форм и UX-мышление

Опыт сопровождения пользователей: от релиза до саппорта

Умение готовить тех. документацию и инструкции

Технический стек (примеры):

SimBase / аналогичная BPM-система

SQL (PostgreSQL / MS SQL / Oracle — не критично)

JS-подобные скрипты (внутри платформы)

REST API, JSON, Webhooks

Excel, Google Sheets (для выгрузок и интеграций)

Условия:

​​​​​​​​​​​​​​Официальное трудоустройство по ТК РК

Можем рассмотреть гибридный график

Курсы и тренинги за счет компании

Экстра day offs, помимо отпускных

Выездные тимбилдинги

Материальную помощь к отпуску, а также к памятным событиям",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,29 апреля 2025,https://hh.kz/vacancy/120072856,Не указано
DevOps-инженер,CNP Processing GmbH,Не указано,"от 4 000 $ за месяц, на руки","Обязанности:

•⁠ ⁠ Инфраструктура как код:

Разработка и поддержка инфраструктуры на базе AWS с использованием Terraform и Ansible.

•⁠ ⁠Контейнеризация и оркестрация:

Управление жизненным циклом контейнеров с помощью Kubernetes и Helm.

•⁠ ⁠CI/CD: Настройка и оптимизация CI/CD пайплайнов в GitLab CI/CD для автоматизации процессов разработки и развертывания.

•⁠ ⁠Базы данных: Работа с базами данных Redis и PostgreSQL, включая оптимизацию производительности и обеспечение высокой доступности.

•⁠ ⁠Сетевая инфраструктура:

Проектирование, настройка и поддержка сетевой инфраструктуры, включая VPC, подсети, маршрутизацию и NAT.

•⁠ ⁠Безопасность:

Обеспечение безопасности инфраструктуры и приложений, включая настройку сетевых политик, управление уязвимостями и соответствие PCI DSS.

•⁠ ⁠Мониторинг:

Мониторинг и анализ производительности систем с использованием инструментов Prometheus и Grafana.

•⁠ ⁠Решение проблем:

Диагностика и устранение проблем в инфраструктуре и приложениях.

Требования:

Что мы ожидаем:

•⁠ ⁠Опыт работы DevOps инженером от 3 лет.

•⁠ ⁠Глубокие знания Linux, в том числе опыт администрирования серверов.

•⁠ ⁠Уверенное понимание Docker, Kubernetes, Helm, Ansible, GitLab CI/CD.

•⁠ ⁠Опыт работы с базами данных(Postgresql, MongoDB, Redis).

•⁠ ⁠Знание TCP/IP стека, опыт работы с сетевыми устройствами и инструментами анализа трафика.

•⁠ ⁠Опыт конфигурирования и тюнинга nginx, haproxy, etc.

•⁠ ⁠Понимание принципов безопасности приложений и инфраструктуры.

•⁠ ⁠Управление инструментами мониторинга, логирования и оповещения: Prometheus, Grafana, OpenSearch, logstash.

•⁠ ⁠Понимание подхода infrastructure as code и опыт его реализации(Terraform, Ansible);

•⁠ ⁠Знание скриптовых языков (Bash, Python).

•⁠ ⁠Взаимодействие с командой разработки, в рамках сборки, деплоя, дебажжинга на различных окружениях приложений (Java 21, NodeJS).

•⁠ ⁠Уверенное владение техническим английским.

Будет преимуществом:

•⁠ ⁠Владение технологиями: Terraform, Wazuh, IPS\IDS, Keycloak, Kafka, Cloudflare.

•⁠ ⁠Опыт построения инфраструктуры, соответствующей PCI DSS.

•⁠ ⁠Опыт работы с облачными платформами: AWS/GCP/Azure.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,6 мая 2025,https://hh.kz/vacancy/119540207,"Linux,Администрирование серверов Linux,Python,Gitlab,CI/CD,Английский — B2 — Средне-продвинутый"
Product Owner,Simtech Development,Не указано,Не указано,"Мы группа компаний Simtech, в которую входят 4 компании: CS-Cart, Simtech Development, Searchanise, ASAP Lab.

С 2005 года наша команда занимается цифровой трансформацией бизнеса - помогаем предпринимателям и компаниям из разных стран развивать, оптимизировать и масштабировать онлайн-магазины в глобальном масштабе. За это время мы реализовали тысячи успешных проектов для клиентов из 170 стран.

ASAP Lab - команда сертифицированных SysOps-администраторов, SRE и DevOps-инженеров. Мы обеспечиваем стабильную работу инфраструктуры eCommerce проектов и решаем задачи любого уровня сложности — от аудита и мониторинга производительности до повышения отказоустойчивости, проектирования инфраструктуры (IaC) и внедрения DevOps-практик.
Создали специализированное хостинг-решение с системой мониторинга и реагирования 24/7 для платформы CS-Cart, активно осваиваем другие популярные платформы.

Сейчас в компанию ASAP Lab мы в поиске Product Owner. Если вы готовы решать сложные и масштабные задачи в команде экспертов – мы ждём резюме.

Чем предстоит заниматься:

формировать продуктовую стратегию, краткосрочное и долгосрочное планирование для достижения метрик бизнеса;

анализировать метрики и на их основе принимать решения по развитию продукта;
анализировать потребности клиентов, рынка и конкурентные предложения;
искать точки роста и оптимизации;
формировать и приоритизировать бэклог продукта;
работать над позиционированием продукта;
заниматься финансовым планированием (P&L);
генерировать гипотезы улучшения продукта, подтверждать и реализовывать их;
проводить Cust Dev и UX-исследования;
управлять годовым RoadMap (видение ценностей продукта/доработки/решения);
описывать требования, user stories, CJM, JTBD и другие продуктовые артефакты;
выстраивать эффективную работу с командой и стейкхолдерами.

​​​​​​

Является преимуществом:

опыт работы на позиции Product Owner с аналогичными продуктами;

успешный опыт запуска продукта;

знание международного рынка электронной коммерции.

От вас мы ждём:

опыт работы Product manager / Product Owner от 3-х лет;

разговорный и письменный английский на уровне В2-С2;

глубокое понимание всех фаз разработки продукта;

технические знания в области digital, разработка и IT;

развитые менеджерские и коммуникативный качества;

опыт работы с продуктовой аналитикой, умение мыслить метриками, принимать решения на основе данных;

умение определять видение продукта, его развитие и стратегию реализации в соответствии с потребностями рынка;

опыт работы с позиционированием продукта;

опыт финансового планирования (P&L);

опыт работы с web-аналитикой (Google Analytics, Яндекс Метрика, Amplitude);

опыт подбора персонала и выстраивания коммуникаций внутри команды;

самостоятельность, ответственность, коммуникабельность, умение аргументировать позицию.

Что получают наши сотрудники:

удаленная работа;
бесценный опыт работы над продуктами мирового уровня;
команда профессионалов, увлечённых своим делом;
официальное трудоустройство, заработная плата 100% белая;
реальные перспективы профессионального и личностного роста;
оплачиваемое профессиональное обучение;
реальные возможности для прокачивания своих знаний и навыков (участие в семинарах, тренингах, внутренняя программа обучения), так как профессиональное развитие сотрудников для нас очень важно.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,6 мая 2025,https://hh.kz/vacancy/119781212,Английский — C1 — Продвинутый
Системный аналитик,ТОО DAR tech,Не указано,Не указано,"Компания DAR — технологическая экосистема с фокусом на развитие IT-продуктов в сфере образования, финтеха, цифровых решений, спорта и телекоммуникаций.
Мы создаём продукты, которые улучшают бизнес-процессы, делают образование доступнее, а повседневную жизнь — удобнее. В нашей экосистеме уже более 10 активных проектов, и команда продолжает расти.


Что предстоит делать:

Анализировать бизнес-процессы и текущие системы.

Собирать и формализовывать функциональные и нефункциональные требования.

Разрабатывать спецификации, API-контракты, пользовательские сценарии, диаграммы (BPMN, UML).

Согласовывать и описывать системные требования с техническими командами.

Участвовать в планировании, оценке задач и тестировании.

Обеспечивать коммуникацию между бизнесом, аналитиками, разработчиками и тестировщиками.

Исследовать технические решения, участвовать в обсуждениях архитектуры.


Что мы ожидаем от тебя:

Опыт в роли Системного аналитика от 3-х лет.

Знание принципов системного анализа и построения ИТ-решений.

Умение описывать требования (user story, use case, технические задания, API).

Владение инструментами: Jira, Confluence, Swagger, Postman, SQL/NoSQL.

Понимание архитектуры Camunda и принципов интеграции с другими системами (через REST, сообщений и т.д.).

Знание диаграмм: BPMN, UML (use case, activity, sequence, ER).

Сильные аналитические и коммуникативные навыки.

Опыт работы в Agile/Scrum/Kanban будет плюсом.

Мы предлагаем:

Удобный гибкий график: ценим твое время и поддерживаем баланс между работой и личной жизнью.

Комфортный стильный офис: безопасная, уютная и вдохновляющая атмосфера для продуктивной работы и дружеских встреч.

Трудоустройство по ТК РК: стабильность и официальная зарплата всегда вовремя.

Корпоративный ДМС и компенсация спорта: мы заботимся о твоем здоровье и самочувствии.

Регулярные командные мероприятия, выезды, тимбилдинги: умеем работать, умеем отдыхать.

Профессиональный рост: интересные задачи, развитие в сфере IT и ERP, возможность влиять на продукт и процессы.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,15 апреля 2025,https://hh.kz/vacancy/119529055,"BPMN,Camunda,Системный анализ,UML"
Системный аналитик / технический писатель,ТОО WSE,Не указано,Не указано,"Обязанности:
Сбор и анализ требований от заказчика
Определение технических и функциональных характеристик продукта
Согласование и описание сценариев использования продукта
Проведение UX-исследований и тестов
Подготовка спецификаций, инструкций, руководств пользователя
Описание интерфейсов и процессов взаимодействия
Требования:
Опыт работы в сфере тяжелого машиностроения приветствуется;
Знание стандартов проектирования ПО и бизнес-процессов (BPMN, UML)
Умение анализировать данные и принимать решения на основе исследований и тестов;
Опыт написания технической документации;
Грамотная устная и письменная речь на русском и казахском языках;
Умение четко формулировать свои мысли
Развитые коммуникативные навыки для взаимодействия с заказчиками и разработчиками
Готовность к командировкам",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,18 апреля 2025,https://hh.kz/vacancy/119698944,Не указано
SMM-менеджер,ИП Serikkhanuly,"Астана, улица Динмухамеда Кунаева, 12/1","до 600 000 ₸ за месяц, на руки","DeutschKZ — это ведущая школа немецкого языка в Казахстане, специализирующаяся не только на обучении немецкому, но и на комплексном сопровождении клиентов для достижения их целей в Германии.

Наша основная миссия — помочь людям открыть новые возможности, будь то обучение, работа или переезд в Германию. Мы предоставляем услуги по языковой подготовке, документальному сопровождению, подготовке к экзаменам и курсам интеграции.

Чем мы гордимся:

• Ежегодно более 2 500 успешных поступлений в университеты Германии.

• Сотрудничество с проверенными партнерами и образовательными учреждениями в Германии.

• Курсы, адаптированные для разных уровней: от новичков до профессионалов, включая специализированные языковые программы для врачей, инженеров и студентов.

• Дружелюбная и профессиональная команда, которая помогает нашим клиентам достичь мечты.

DeutschKZ — это больше, чем школа. Это путь в новую жизнь через немецкий язык!

Требования к кандидату:

• Обязательный опыт работы в сфере образования (СММ для образовательных проектов).

• Умение разрабатывать и реализовывать стратегии для продвижения бренда в соцсетях.

• Опыт ведения и продвижения аккаунтов в Instagram, Facebook, TikTok, YouTube.

• Навыки монтажа видео (сторис, рилс, рекламные ролики).

• Способность создавать качественный контент (тексты, визуалы, видео).

• Знание инструментов аналитики (Google Analytics, Meta Ads Manager) и умение работать с рекламными кабинетами.

• Грамотная речь (русский и казахский); знание немецкого языка будет преимуществом.

• Креативный подход, ответственность, умение работать в команде и многозадачность.

Обязанности:

• Разработка и реализация стратегии продвижения в соцсетях.

• Ежедневное ведение аккаунтов: публикации, сторис, рилс, а также создание видео-контента.

• Монтаж видео для рекламных кампаний, сторис и обучающих материалов.

• Планирование и проведение рекламных кампаний для привлечения новых учеников.

• Анализ эффективности контента и рекламных кампаний: охваты, вовлеченность, конверсии.

• Взаимодействие с аудиторией: ответы на комментарии и сообщения.

• Мониторинг конкурентов и актуальных трендов в образовательном СММ.

Условия работы:

• График: 5/2, с 10:00 – 19:00 (с возможностью частичной удаленной работы).

• Офис в удобном месте: г. Астана, Кунаева 12/1, БЦ “Trust”.

• Дружный коллектив и возможность профессионального роста.

• Фиксированный оклад (Обсуждается на интервью)

Почему DeutschKZ?

• Мы помогаем людям реализовать мечту об обучении и работе в Германии.

• Стабильная компания с проверенной репутацией и профессиональной командой.

• Возможность быть частью масштабного образовательного проекта с реальными результатами.

• Открытость к идеям и поддержка развития сотрудников.

Отправляйте ваше резюме прямо сейчас и начните свою историю в DeutschKZ!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,5 мая 2025,https://hh.kz/vacancy/119441197,"SMM,Видеосъемка,Фотосъемка,Таргетинг,Продвижение бренда,Сторисмейкинг,Написание текстов,Написание текстов для соцсетей,Видеомонтаж,Обработка видео,Подбор контента,B2C маркетинг,Монтаж коротких видео,Социальные сети"
